name,price,age,line,station_name,minutes,layout,area,address,url
シャンボール大名 D棟,1180,43,地下鉄空港線,赤坂,2,ワンルーム,25.02,福岡県福岡市中央区大名２-10-4,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76428079/
ウイング藤崎,1280,41,地下鉄空港線,藤崎,14,2LDK,47.64,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76599635/
室見リバーコーポ,1298,51,地下鉄空港線,藤崎,10,1LDK,43.35,福岡県福岡市早良区室見２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77095839/
コレマツハイツ藤崎,1340,43,地下鉄空港線,藤崎,9,3DK,55.62,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76444778/
サンブリック桜坂,1390,44,地下鉄七隈線,桜坂,7,3LDK,87.67,福岡県福岡市中央区谷２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77176764/
エステートモア薬院倶楽部,1425,25,地下鉄七隈線,薬院大通,5,1DK,29.06,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76257478/
エステート・モア薬院倶楽部◆☆駅近物件☆◆,1425,25,地下鉄七隈線,薬院大通,5,2K,29.06,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76881972/
エステートモア薬院倶楽部,1425,25,地下鉄七隈線,薬院大通,6,2K,27.49,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77190457/
ダイアパレス薬院,1450,41,地下鉄七隈線,薬院大通,2,1LDK,36.37,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76972933/
東峰マンション博多駅東,1470,40,地下鉄空港線,東比恵,8,2DK,42.82,福岡県福岡市博多区比恵町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76096011/
フラワーコーポ六本松,1480,46,地下鉄七隈線,六本松,4,1LDK,39.36,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75346716/
フラワーコーポ六本松,1480,46,地下鉄七隈線,六本松,4,1LDK,39.36,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75818273/
エステート・モア薬院倶楽部,1480,25,地下鉄七隈線,薬院大通,5,2K,29.06,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76852038/
ライオンズマンション大名,1480,43,地下鉄空港線,赤坂,9,1K,32.11,福岡県福岡市中央区大名１-2-20,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76995231/
西新ビル,1480,53,地下鉄空港線,藤崎,6,1LDK,63.61,福岡県福岡市早良区高取１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77043535/
フラワーコーポ六本松,1480,46,地下鉄七隈線,六本松,5,1LDK,39.36,福岡県福岡市中央区草香江２-2-6,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76950718/
ＫＢＣマンションユーハイム室見,1480,40,地下鉄空港線,藤崎,13,2LDK,52.1,福岡県福岡市早良区室見５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76093389/
マンション西公園,1500,51,地下鉄空港線,大濠公園,11,2LDK,63.1,福岡県福岡市中央区西公園,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76778964/
東峰マンション博多駅東,1510,40,地下鉄空港線,東比恵,7,2DK,42.82,福岡県福岡市博多区比恵町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76234114/
東峰マンション博多駅東,1510,40,地下鉄空港線,東比恵,8,2DK,42.82,福岡県福岡市博多区比恵町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76293295/
ロイヤルマンション荒江,1550,40,地下鉄七隈線,別府,14,3DK,52.32,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76499384/
ライオンズマンション桜坂,1590,42,地下鉄七隈線,桜坂,5,3DK,57.6,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76695048/
東峰マンション西公園,1650,47,地下鉄空港線,大濠公園,6,3DK,43.24,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75635457/
チサンマンション藤崎,1680,46,地下鉄空港線,藤崎,10,2LDK+S（納戸）,72.02,福岡県福岡市早良区弥生２-３－７,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75038341/
チサンマンション藤崎,1680,46,地下鉄空港線,藤崎,10,2LDK+S（納戸）,72.02,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76068317/
チサンマンション藤崎,1680,46,地下鉄空港線,藤崎,10,2LDK+S（納戸）,72.02,福岡県福岡市早良区弥生２-3-7,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76687757/
ハイツ城西,1680,51,地下鉄空港線,西新,5,1LDK,48.51,福岡県福岡市早良区城西１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75933410/
チサンマンション藤崎,1680,46,地下鉄空港線,藤崎,10,2LDK+S（納戸）,72.02,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76523220/
マンション鳥飼,1680,52,地下鉄七隈線,別府,10,2LDK,65.54,福岡県福岡市中央区鳥飼１-3-19,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77058205/
チサンマンション天神Ⅲ,1700,45,地下鉄空港線,赤坂,2,1LDK,37.24,福岡県福岡市中央区大名２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77144754/
ライオンズマンション鳥飼第3,1750,41,地下鉄七隈線,別府,10,2LDK,55.0,福岡県福岡市城南区鳥飼４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76068498/
マンション鳥飼,1780,52,地下鉄七隈線,六本松,12,2LDK,65.54,福岡県福岡市中央区鳥飼１-3-19,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76591896/
ロイヤルマンション荒江◆☆新規内装リノベーション済み…,1780,40,地下鉄七隈線,別府,15,2LDK+S（納戸）,52.32,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76798560/
ライオンズマンション天神,1780,46,地下鉄空港線,天神,7,1LDK,43.5,福岡県福岡市中央区舞鶴１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77098816/
ロイヤルマンション荒江,1780,40,地下鉄七隈線,別府,14,2LDK+S（納戸）,52.32,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76338997/
スコーレ西新,1780,48,地下鉄空港線,西新,3,2LDK,80.61,福岡県福岡市早良区西新２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76703907/
ハイムニュー桜坂,1780,50,地下鉄七隈線,桜坂,4,2LDK,72.03,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74446504/
ロイヤルマンション荒江,1780,40,地下鉄七隈線,別府,14,2LDK,52.32,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_77141966/
藤和西新コープ,1780,48,地下鉄空港線,西新,6,3LDK,84.89,福岡県福岡市早良区城西２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_70690643/
ロイヤルマンシヨン荒江,1780,40,地下鉄七隈線,別府,13,2LDK,52.32,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76880709/
ライオンズマンション天神,1780,46,地下鉄空港線,赤坂,5,1DK,43.5,福岡県福岡市中央区舞鶴１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76654314/
輝国住宅【リノベーション】,1790,51,地下鉄七隈線,六本松,12,3LDK,64.93,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75847264/
ライオンズマンション薬院,1798,46,地下鉄七隈線,薬院大通,7,1LDK,40.87,福岡県福岡市中央区薬院３-7-16,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76150723/
ライオンズマンション薬院,1798,46,地下鉄七隈線,薬院大通,8,1LDK,40.87,福岡県福岡市中央区薬院３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76147578/
ライオンズマンション薬院,1798,46,地下鉄七隈線,薬院,8,1LDK,40.87,福岡県福岡市中央区薬院３-7-16,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76225003/
ライオンズマンション薬院,1798,46,地下鉄七隈線,薬院大通,7,1LDK,40.87,福岡県福岡市中央区薬院３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76123879/
ライオンズマンション薬院,1798,46,地下鉄七隈線,薬院,7,1LDK,40.87,福岡県福岡市中央区薬院３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76126420/
メゾン・ド・メナージュ,1800,38,地下鉄七隈線,渡辺通,14,ワンルーム,41.34,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76507111/
エンクレスト博多駅南STREET,1830,7,ＪＲ鹿児島本線,博多,15,ワンルーム,25.71,福岡県福岡市博多区博多駅南２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76997654/
エンクレスト博多駅南STREET,1830,7,ＪＲ鹿児島本線,博多,15,ワンルーム,25.71,福岡県福岡市博多区博多駅南２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76479322/
プランタン西公園,1850,30,地下鉄空港線,大濠公園,10,3LDK,61.65,福岡県福岡市中央区西公園,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77134049/
秀和舞鶴レジデンス,1870,51,地下鉄空港線,天神,10,1LDK,54.53,福岡県福岡市中央区舞鶴１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76463062/
ロマネスク祇園,1880,45,地下鉄七隈線,櫛田神社前,1,ワンルーム,40.56,福岡県福岡市博多区祇園町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76284692/
朝日プラザ大濠Ⅱ◆☆駅近・全室リフォーム済み物件☆◆…,1880,41,地下鉄七隈線,六本松,3,1LDK,44.28,福岡県福岡市中央区草香江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77105241/
朝日プラザ大濠Ⅱ,1880,41,地下鉄七隈線,六本松,3,1LDK,44.28,福岡県福岡市中央区草香江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77071882/
朝日プラザ大濠Ⅱ,1880,41,地下鉄七隈線,六本松,3,1LDK,44.28,福岡県福岡市中央区草香江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76364330/
ロマネスク祇園,1880,45,地下鉄七隈線,櫛田神社前,3,ワンルーム,40.56,福岡県福岡市博多区祇園町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76383000/
ローズマンション第二博多,1880,50,地下鉄空港線,東比恵,13,1LDK,77.08,福岡県福岡市博多区博多駅南３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_94397280/
コープオリンピア平尾,1890,43,地下鉄七隈線,薬院,13,2LDK,55.82,福岡県福岡市中央区白金２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77043541/
コープオリンピア平尾,1890,43,西鉄天神大牟田線,薬院,14,2LDK,55.82,福岡県福岡市中央区白金２-11-30,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77033690/
コープオリンピア平尾,1890,43,地下鉄七隈線,薬院,14,2LDK,55.82,福岡県福岡市中央区白金２-11-31,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77109589/
コープオリンピア平尾,1890,43,西鉄天神大牟田線,薬院,11,2LDK,55.82,福岡県福岡市中央区白金２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77032775/
東峰マンション大宮,1939,47,地下鉄七隈線,薬院,7,2LDK,60.05,福岡県福岡市中央区大宮１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77187735/
東峰マンション大宮,1948,47,西鉄天神大牟田線,薬院,7,2LDK,60.05,福岡県福岡市中央区大宮１-5-31,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76493375/
ライオンズマンション薬院,1980,46,地下鉄七隈線,薬院大通,8,1LDK,40.87,福岡県福岡市中央区薬院３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76932208/
チサンマンション第三博多,1980,51,地下鉄七隈線,薬院大通,3,1LDK,50.4,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77142615/
マンシヨンアベニユー,1980,51,地下鉄空港線,西新,4,1LDK,53.91,福岡県福岡市早良区西新５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75260228/
インペリアル平尾台,1980,50,西鉄天神大牟田線,薬院,13,2LDK,63.69,福岡県福岡市中央区平尾３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73321324/
サンポートハイツ,1980,51,地下鉄空港線,大濠公園,8,1LDK,66.82,福岡県福岡市中央区港２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74084400/
シャトレ大濠,1980,44,地下鉄空港線,西新,13,1LDK,50.81,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76275985/
エバーライフすの子小前,1980,42,地下鉄空港線,大濠公園,6,2LDK,59.86,福岡県福岡市中央区港２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77079301/
日商岩井新福陵マンション２号棟,1980,47,地下鉄空港線,藤崎,14,4LDK,83.19,福岡県福岡市早良区荒江３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77006480/
ライオンズマンション浄水,1980,48,地下鉄七隈線,薬院大通,7,3DK,71.67,福岡県福岡市中央区御所ヶ谷,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75963392/
朝日プラザ平尾Ⅱ,1980,42,西鉄天神大牟田線,薬院,13,1LDK,48.6,福岡県福岡市中央区平尾２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76275010/
博多ニッコーハイツ,1980,46,地下鉄空港線,東比恵,7,3LDK,62.91,福岡県福岡市博多区博多駅東３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76946211/
ライオンズマンション高砂,1980,47,地下鉄七隈線,渡辺通,7,2LDK+S（納戸）,55.69,福岡県福岡市中央区高砂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77095270/
チサンマンション藤崎,1990,46,地下鉄空港線,藤崎,12,2LDK,67.0,福岡県福岡市早良区弥生２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77187734/
大濠ハイツ,1990,48,地下鉄七隈線,六本松,8,3LDK,71.28,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76730646/
大濠ハイツ,1990,48,地下鉄七隈線,桜坂,11,3LDK,71.28,福岡県福岡市中央区六本松３-１６－２８,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75956672/
大濠ハイツ,1990,48,地下鉄七隈線,桜坂,10,3LDK,71.28,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76623893/
祖原公園ハウス,1990,42,地下鉄空港線,西新,9,3DK,61.87,福岡県福岡市早良区祖原,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76740343/
大濠ハイツ,1990,48,地下鉄七隈線,六本松,8,3LDK,71.28,福岡県福岡市中央区六本松３-16-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76687702/
エバーライフ東平尾公園2,1990,30,地下鉄空港線,福岡空港,14,2LDK,64.39,福岡県福岡市博多区青木１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77143666/
大濠ハイツ,1990,48,地下鉄七隈線,桜坂,11,3LDK,71.28,福岡県福岡市中央区六本松３-16-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76716381/
東峰マンション大宮,1995,47,地下鉄七隈線,薬院,8,2LDK,60.05,福岡県福岡市中央区大宮１-5号24番,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76922855/
ライオンズマンション西公園第2,1998,42,地下鉄空港線,大濠公園,13,1LDK,35.88,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76274413/
エンクレスト空港通り,2010,7,地下鉄空港線,博多,13,1LDK,31.08,福岡県福岡市博多区東光２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76562375/
ダイアパレス輝国,2050,44,地下鉄七隈線,六本松,10,3LDK,90.2,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76739935/
イトーピア天神東,2080,33,地下鉄空港線,中洲川端,12,1LDK,40.23,福岡県福岡市博多区対馬小路,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77060940/
イトーピア天神東,2080,33,地下鉄空港線,中洲川端,11,1LDK,40.23,福岡県福岡市博多区対馬小路,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77060421/
イトーピア天神東,2080,33,地下鉄空港線,中洲川端,12,1LDK,40.23,福岡県福岡市博多区対馬小路,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76847511/
イトーピア天神東,2080,33,地下鉄空港線,中洲川端,11,1LDK,40.23,福岡県福岡市博多区対馬小路,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77177700/
コアマンション植物園,2100,31,地下鉄七隈線,桜坂,10,2LDK,72.33,福岡県福岡市中央区小笹５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74688676/
ふよう駅東ハイツ,2100,43,地下鉄空港線,博多,7,3LDK,69.39,福岡県福岡市博多区博多駅東１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_75679454/
ライオンズマンション西公園第5,2100,40,地下鉄空港線,大濠公園,6,1LDK,39.92,福岡県福岡市中央区荒戸２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76860751/
三愛シティライフ博多駅東,2100,36,地下鉄空港線,東比恵,11,1LDK+S（納戸）,61.1,福岡県福岡市博多区東光２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76906370/
三愛シティライフ博多駅東,2100,36,地下鉄空港線,東比恵,10,2LDK,60.87,福岡県福岡市博多区東光２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_75628321/
大濠ハイツ,2100,48,地下鉄七隈線,六本松,8,3LDK,71.28,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76676427/
ニューライフ天神,2150,42,地下鉄空港線,天神,7,1LDK,43.95,福岡県福岡市中央区天神４-1-23,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75230654/
藤崎センタービル,2180,46,地下鉄空港線,藤崎,1,1LDK,64.5,福岡県福岡市早良区高取２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76569839/
皐月マンション那の川,2180,51,地下鉄七隈線,渡辺通,15,2LDK,63.99,福岡県福岡市南区那の川１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_76523106/
スワローハイツ山荘通,2180,39,地下鉄七隈線,薬院大通,14,3LDK,79.27,福岡県福岡市中央区平尾４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_71893185/
ロイヤルマンション荒江,2180,40,地下鉄七隈線,別府,14,2LDK,59.52,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_76865813/
ダイアパレス大手門,2230,41,地下鉄空港線,大濠公園,5,2LDK,48.99,福岡県福岡市中央区港２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77184578/
プレスタイル博多EAST,2250,16,地下鉄空港線,祇園,15,2LDK,41.95,福岡県福岡市博多区堅粕３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76120246/
プレスタイル博多ＥＡＳＴ,2250,16,ＪＲ博多南線,博多,13,2LDK,41.95,福岡県福岡市博多区堅粕３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76125269/
博多ニッコーハイツ,2280,46,ＪＲ鹿児島本線,博多,9,3DK,65.92,福岡県福岡市博多区博多駅東３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76985425/
ロイヤルマンション荒江,2280,40,地下鉄七隈線,別府,14,2LDK,59.52,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_75284498/
スコーレ高砂,2280,44,西鉄天神大牟田線,薬院,7,2LDK,87.78,福岡県福岡市中央区高砂１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74671541/
ライオンズマンション桜坂,2290,42,地下鉄七隈線,桜坂,4,2LDK,66.56,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76215215/
ＫＢＣマンションユーハイム室見,2290,40,地下鉄空港線,藤崎,14,3LDK,61.46,福岡県福岡市早良区室見５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77084441/
ライオンズマンション桜坂,2290,42,地下鉄七隈線,桜坂,4,2LDK,66.56,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76232418/
ＫＢＣマンションユーハイム室見,2290,40,地下鉄空港線,藤崎,15,3LDK,61.46,福岡県福岡市早良区室見５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_76893703/
パークハイツ桜坂,2299,48,地下鉄七隈線,桜坂,4,1LDK+S（納戸）,72.0,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76200160/
パークハイツ桜坂,2299,48,地下鉄七隈線,桜坂,3,1LDK+S（納戸）,72.0,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76896531/
パークハイツ桜坂,2299,48,地下鉄七隈線,桜坂,3,1LDK+S（納戸）,72.0,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76835279/
三愛シティライフ博多駅東,2300,36,地下鉄空港線,東比恵,10,2LDK,60.87,福岡県福岡市博多区東光２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_75627496/
三愛シティライフ博多駅東,2300,36,地下鉄空港線,東比恵,11,2LDK,60.87,福岡県福岡市博多区東光２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76907062/
コープオリンピア平尾,2380,43,西鉄天神大牟田線,薬院,14,2LDK,55.18,福岡県福岡市中央区白金２-11-30,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77062303/
コープオリンピア平尾８F,2380,43,西鉄天神大牟田線,薬院,14,2LDK,55.18,福岡県福岡市中央区白金２-11-30,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77042341/
コープオリンピア平尾◆☆駅近・眺望良好☆◆,2380,43,西鉄天神大牟田線,薬院,13,2LDK,55.18,福岡県福岡市中央区白金２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77183851/
藤和高取ホームズ,2380,38,地下鉄空港線,藤崎,5,1LDK,43.74,福岡県福岡市早良区高取１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_75817616/
LANDIC　H1916,2380,7,地下鉄空港線,東比恵,9,1LDK,34.0,福岡県福岡市博多区比恵町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76897951/
コープオリンピア平尾,2380,43,地下鉄七隈線,薬院,13,2LDK,55.18,福岡県福岡市中央区白金２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77050673/
シャンボール第二平尾,2380,44,地下鉄七隈線,薬院,12,2LDK,55.21,福岡県福岡市中央区平尾２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77074026/
コープオリンピア平尾,2380,43,地下鉄七隈線,薬院大通,13,2LDK,55.18,福岡県福岡市中央区白金２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76966860/
ハイムニュー桜坂,2380,50,地下鉄七隈線,桜坂,4,3LDK,66.0,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77080277/
ハイムニュー桜坂,2380,50,地下鉄七隈線,桜坂,4,3LDK,66.0,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_77180376/
サンライフ藤崎,2380,48,地下鉄空港線,藤崎,3,3LDK,99.36,福岡県福岡市早良区百道２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_77142685/
ルイマーブル奈良屋,2398,45,地下鉄空港線,中洲川端,10,2DK,58.56,福岡県福岡市博多区奈良屋町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_76532948/
大濠ハイツ【価格更新・リフォーム済♪即日案内】,2399,48,地下鉄七隈線,六本松,10,3LDK,71.28,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75548774/
大濠ハイツ,2399,48,地下鉄七隈線,六本松,8,3LDK,71.28,福岡県福岡市中央区六本松３-16-28,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76657037/
大濠ハイツ,2399,48,地下鉄七隈線,六本松,8,3LDK,71.28,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75521860/
東薬院パークマンション,2430,39,地下鉄七隈線,薬院大通,5,2LDK,77.08,福岡県福岡市中央区薬院４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76942049/
東薬院パークマンション,2430,39,地下鉄七隈線,薬院大通,7,2LDK,70.08,福岡県福岡市中央区薬院４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_76922509/
エクセレンス祇園,2440,44,ＪＲ鹿児島本線,博多,10,2LDK,60.88,福岡県福岡市博多区冷泉町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_77049894/
