name,price,address,access,area,layout,yyyymm_construction,url,station_name,line,minutes,yyyymm,age
興栄マンション平尾,1550,福岡県福岡市中央区平尾１-１０番２号,地下鉄七隈線「薬院」徒歩9分,67.89,2LDK+S（納戸）,1980年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_71322083/,薬院,地下鉄七隈線,9,1980-07-01,44
グリーンハイツ平和,1580,福岡県福岡市南区平和４,地下鉄七隈線「桜坂」徒歩36分,85.2,3LDK,1978年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74807039/,桜坂,地下鉄七隈線,36,1978-09-01,46
グランピア薬院,1590,福岡県福岡市中央区薬院２,地下鉄七隈線「薬院大通」徒歩8分,56.7,2LDK,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74486663/,薬院大通,地下鉄七隈線,8,1981-03-01,43
パークハイム寺塚,1630,福岡県福岡市南区寺塚２-30-23,地下鉄七隈線「薬院大通」徒歩33分,72.23,3LDK,1987年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74615115/,薬院大通,地下鉄七隈線,33,1987-02-01,37
ファミール飯倉,1680,福岡県福岡市早良区飯倉２,地下鉄七隈線「別府」徒歩22分,82.75,4LDK,1983年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74658014/,別府,地下鉄七隈線,22,1983-05-01,41
第3シャトー高宮,1680,福岡県福岡市南区高宮２,西鉄天神大牟田線「薬院」徒歩23分,69.37,2LDK,1972年2月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73603740/,薬院,西鉄天神大牟田線,23,1972-02-01,52
ロワールマンション荒江,1680,福岡県福岡市早良区荒江２,地下鉄七隈線「別府」徒歩18分,82.29,4LDK,1982年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73526544/,別府,地下鉄七隈線,18,1982-06-01,42
マンション鳥飼,1680,福岡県福岡市中央区鳥飼１,地下鉄七隈線「六本松」徒歩17分,65.54,2LDK,1973年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73202401/,六本松,地下鉄七隈線,17,1973-12-01,51
平尾ビル,1680,福岡県福岡市中央区平尾２,西鉄天神大牟田線「薬院」徒歩17分,66.07,3LDK,1972年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73183645/,薬院,西鉄天神大牟田線,17,1972-11-01,52
長丘西公園ハウス,1680,福岡県福岡市南区長丘５,地下鉄七隈線「桜坂」徒歩38分,79.92,3LDK,1980年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74485522/,桜坂,地下鉄七隈線,38,1980-12-01,44
長丘西公園ハウス,1680,福岡県福岡市南区長丘５,地下鉄七隈線「桜坂」徒歩38分,85.24,3LDK+S（納戸）,1980年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74573164/,桜坂,地下鉄七隈線,38,1980-12-01,44
長丘西公園ハウス,1680,福岡県福岡市南区長丘５,地下鉄七隈線「桜坂」徒歩39分,79.92,3LDK,1980年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74681155/,桜坂,地下鉄七隈線,39,1980-12-01,44
長丘西公園ハウス,1680,福岡県福岡市南区長丘５,地下鉄七隈線「桜坂」徒歩39分,79.92,3LDK,1980年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74742607/,桜坂,地下鉄七隈線,39,1980-12-01,44
ハイライフ大濠,1680,福岡県福岡市中央区草香江２-12-4,地下鉄七隈線「六本松」徒歩9分,66.78,4DK,1982年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74723416/,六本松,地下鉄七隈線,9,1982-01-01,42
アムール別府Ⅱ,1690,福岡県福岡市城南区別府７-8-31,地下鉄七隈線「別府」徒歩11分,64.89,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74914636/,別府,地下鉄七隈線,11,1988-07-01,36
朝日プラザ小笹,1690,福岡県福岡市中央区小笹３-16-8,地下鉄七隈線「桜坂」徒歩25分,64.63,2LDK,1985年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_96518165/,桜坂,地下鉄七隈線,25,1985-10-01,39
アムール別府Ⅱ,1690,福岡県福岡市城南区別府７-8-31,地下鉄七隈線「別府」徒歩11分,64.89,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_75013202/,別府,地下鉄七隈線,11,1988-07-01,36
アムール別府Ⅱ,1690,福岡県福岡市城南区別府７,地下鉄七隈線「別府」徒歩11分,64.89,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74852421/,別府,地下鉄七隈線,11,1988-07-01,36
アムール別府Ⅱ,1690,福岡県福岡市城南区別府７,地下鉄七隈線「別府」徒歩10分,64.89,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74976842/,別府,地下鉄七隈線,10,1988-07-01,36
笹の台住宅団地　2号棟,1698,福岡県福岡市城南区長尾２,地下鉄七隈線「桜坂」徒歩31分,54.67,2LDK+S（納戸）,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74651294/,桜坂,地下鉄七隈線,31,1974-03-01,50
チサンマンション寺塚,1699,福岡県福岡市南区寺塚２-27-29,地下鉄七隈線「桜坂」徒歩41分,84.42,4LDK,1985年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73234673/,桜坂,地下鉄七隈線,41,1985-03-01,39
長尾グリーンハイツ,1700,福岡県福岡市城南区長尾１-１０,地下鉄七隈線「別府」徒歩29分,86.24,4LDK,1989年1月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74897808/,別府,地下鉄七隈線,29,1989-01-01,35
グランピア荒江Ⅱ,1780,福岡県福岡市城南区荒江１,地下鉄七隈線「別府」徒歩17分,66.37,3LDK,1982年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73745859/,別府,地下鉄七隈線,17,1982-03-01,42
サンブリック桜坂,1780,福岡県福岡市中央区谷２,地下鉄七隈線「桜坂」徒歩7分,87.67,3LDK,1981年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74971454/,桜坂,地下鉄七隈線,7,1981-08-01,43
ハイムニュー桜坂,1780,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩4分,72.03,2LDK,1975年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74446504/,桜坂,地下鉄七隈線,4,1975-04-01,49
マンション鳥飼,1790,福岡県福岡市中央区鳥飼１-３－１９,地下鉄七隈線「六本松」徒歩17分,65.54,2LDK,1973年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74537441/,六本松,地下鉄七隈線,17,1973-12-01,51
ハイム白金,1800,福岡県福岡市中央区白金１,地下鉄七隈線「薬院」徒歩4分,66.44,3DK,1979年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74466172/,薬院,地下鉄七隈線,4,1979-09-01,45
エステート・モア・白金Ⅱ,1800,福岡県福岡市中央区白金２,地下鉄七隈線「薬院」徒歩10分,46.75,2DK,1988年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74308748/,薬院,地下鉄七隈線,10,1988-08-01,36
寺塚パークマンション,1800,福岡県福岡市南区寺塚２-15‐16,地下鉄七隈線「薬院大通」徒歩33分,98.96,4LDK,1982年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74946647/,薬院大通,地下鉄七隈線,33,1982-09-01,42
ローレルハイツ高宮,1835,福岡県福岡市南区大楠３-11-39,地下鉄七隈線「薬院」徒歩21分,60.5,2LDK,1973年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73629067/,薬院,地下鉄七隈線,21,1973-12-01,51
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73558860/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74108549/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73594028/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74614046/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73576373/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４-3-30,地下鉄七隈線「別府」徒歩10分,71.91,2LDK+S（納戸）,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73519502/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４-3-30,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74503293/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ　402,1870,福岡県福岡市城南区鳥飼４-3-30,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73636125/,別府,地下鉄七隈線,10,1979-08-01,45
鳥飼リバーハイツ,1870,福岡県福岡市城南区鳥飼４,地下鉄七隈線「別府」徒歩10分,71.91,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74839283/,別府,地下鉄七隈線,10,1979-08-01,45
ダイアパレス植物園南　壱番館,1880,福岡県福岡市中央区小笹５,地下鉄七隈線「桜坂」徒歩28分,61.8,3LDK,1988年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74633625/,桜坂,地下鉄七隈線,28,1988-03-01,36
グランピア吉塚Ⅱ,1880,福岡県福岡市博多区吉塚２-20-3,ＪＲ篠栗線「博多」徒歩19分,57.33,3LDK,1984年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74988133/,博多,ＪＲ篠栗線,19,1984-11-01,40
グランピア吉塚Ⅱ,1880,福岡県福岡市博多区吉塚２-20-3,ＪＲ篠栗線「博多」徒歩19分,57.33,3LDK,1984年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74964455/,博多,ＪＲ篠栗線,19,1984-11-01,40
アンピール美野島,1880,福岡県福岡市博多区美野島２,ＪＲ鹿児島本線「博多」徒歩18分,49.51,2LDK,1987年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74160117/,博多,ＪＲ鹿児島本線,18,1987-07-01,37
アンピール美野島,1880,福岡県福岡市博多区美野島２-6-22,地下鉄空港線「博多」徒歩15分,49.51,2LDK,1986年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73827019/,博多,地下鉄空港線,15,1986-03-01,38
アンピール美野島,1880,福岡県福岡市博多区美野島２,ＪＲ鹿児島本線「博多」徒歩18分,49.51,2LDK,1987年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74455636/,博多,ＪＲ鹿児島本線,18,1987-07-01,37
ダイアパレス植物園南・壱番館,1880,福岡県福岡市中央区小笹５,地下鉄七隈線「桜坂」徒歩28分,65.8,3LDK,1988年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74988788/,桜坂,地下鉄七隈線,28,1988-07-01,36
グランピア吉塚2,1880,福岡県福岡市博多区吉塚２,ＪＲ博多南線「博多」徒歩19分,57.33,3LDK,1984年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74898350/,博多,ＪＲ博多南線,19,1984-11-01,40
スカイタウン寺塚住宅、25号棟,1890,福岡県福岡市南区寺塚２,地下鉄七隈線「薬院大通」徒歩34分,96.12,4LDK,1980年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74549322/,薬院大通,地下鉄七隈線,34,1980-12-01,44
スカイタウン寺塚,1890,福岡県福岡市南区寺塚２-14-25,地下鉄七隈線「薬院大通」徒歩37分,96.12,4LDK,1980年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74568537/,薬院大通,地下鉄七隈線,37,1980-12-01,44
スカイタウン寺塚住宅　25号棟,1890,福岡県福岡市南区寺塚２,地下鉄七隈線「薬院大通」徒歩34分,96.12,4LDK,1980年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74594261/,薬院大通,地下鉄七隈線,34,1980-12-01,44
エトワール博多,1900,福岡県福岡市博多区博多駅前１,ＪＲ鹿児島本線「博多」徒歩7分,48.91,2DK,1977年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74348833/,博多,ＪＲ鹿児島本線,7,1977-04-01,47
シャンボール桜坂,1920,福岡県福岡市中央区古小烏町,地下鉄七隈線「桜坂」徒歩8分,51.93,2LDK,1974年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75017788/,桜坂,地下鉄七隈線,8,1974-05-01,50
ロイヤルマンション小笹,1980,福岡県福岡市中央区小笹２,地下鉄七隈線「桜坂」徒歩29分,102.71,2LDK,1980年10月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_70741637/,桜坂,地下鉄七隈線,29,1980-10-01,44
インペリアル平尾台,1980,福岡県福岡市中央区平尾３,西鉄天神大牟田線「薬院」徒歩13分,63.69,2LDK,1975年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73321324/,薬院,西鉄天神大牟田線,13,1975-03-01,49
飯倉サンハイツB,1980,福岡県福岡市早良区飯倉２-24-3,地下鉄七隈線「別府」徒歩20分,85.61,4LDK+S（納戸）,1979年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_72025260/,別府,地下鉄七隈線,20,1979-09-01,45
サンブリック桜坂,1980,福岡県福岡市中央区谷２-20-8,地下鉄七隈線「桜坂」徒歩7分,87.67,3LDK,1981年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74946648/,桜坂,地下鉄七隈線,7,1981-08-01,43
日商岩井福陵マンション,1980,福岡県福岡市早良区荒江３,地下鉄七隈線「別府」徒歩24分,75.6,3LDK,1974年11月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74245355/,別府,地下鉄七隈線,24,1974-11-01,50
福岡高宮マンション,1980,福岡県福岡市南区市崎１,地下鉄七隈線「薬院大通」徒歩18分,52.2,2LDK,1974年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73967383/,薬院大通,地下鉄七隈線,18,1974-06-01,50
エクセレンス谷,1980,福岡県福岡市中央区谷１,地下鉄七隈線「六本松」徒歩6分,54.82,2LDK,1979年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73332028/,六本松,地下鉄七隈線,6,1979-08-01,45
シティマンション平尾,1980,福岡県福岡市中央区平尾２,地下鉄七隈線「薬院」徒歩12分,51.84,3DK,1984年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74570841/,薬院,地下鉄七隈線,12,1984-06-01,40
東峰マンションダーリングヒル友泉亭,1990,福岡県福岡市城南区友泉亭13-16,地下鉄七隈線「六本松」徒歩26分,68.2,2LDK+S（納戸）,1992年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_75006552/,六本松,地下鉄七隈線,26,1992-04-01,32
東峰マンション・ダーリングヒル友泉亭,1990,福岡県福岡市城南区友泉亭13-16,地下鉄七隈線「六本松」徒歩25分,68.2,2LDK,1992年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73883161/,六本松,地下鉄七隈線,25,1992-06-01,32
東峰マンション・ダーリングヒル友泉亭,1990,福岡県福岡市城南区友泉亭,地下鉄七隈線「別府」徒歩27分,68.2,2LDK,1992年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74518932/,別府,地下鉄七隈線,27,1992-06-01,32
東峰マンション・ダーリングヒル友泉亭,1990,福岡県福岡市城南区友泉亭,地下鉄七隈線「別府」徒歩27分,68.2,2LDK,1992年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74461016/,別府,地下鉄七隈線,27,1992-06-01,32
ホワイティ薬院,1990,福岡県福岡市中央区薬院１-6-5,西鉄天神大牟田線「薬院」徒歩3分,65.03,3LDK,1975年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74086232/,薬院,西鉄天神大牟田線,3,1975-05-01,49
東峰マンション・ダーリングヒル友泉亭,1990,福岡県福岡市城南区友泉亭,地下鉄七隈線「六本松」徒歩25分,68.2,2LDK,1992年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74951907/,六本松,地下鉄七隈線,25,1992-06-01,32
東峰マンション・ダーリングヒル友泉亭,1990,福岡県福岡市城南区友泉亭,地下鉄七隈線「六本松」徒歩25分,68.2,2LDK,1992年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74422452/,六本松,地下鉄七隈線,25,1992-06-01,32
東峰マンションダーリングヒル友泉亭,1990,福岡県福岡市城南区友泉亭,地下鉄七隈線「別府」徒歩26分,68.2,2LDK,1992年6月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73422943/,別府,地下鉄七隈線,26,1992-06-01,32
寺塚パークマンション,2000,福岡県福岡市南区寺塚２-15‐16,地下鉄七隈線「薬院大通」徒歩33分,98.96,4LDK,1982年9月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74946646/,薬院大通,地下鉄七隈線,33,1982-09-01,42
シャンボール平尾,2080,福岡県福岡市中央区平尾４,西鉄天神大牟田線「薬院」徒歩16分,59.15,2LDK,1979年12月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73450986/,薬院,西鉄天神大牟田線,16,1979-12-01,45
博多駅前ビル,2080,福岡県福岡市博多区博多駅前１,ＪＲ鹿児島本線「博多」徒歩5分,61.57,2LDK,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73908285/,博多,ＪＲ鹿児島本線,5,1974-03-01,50
博多駅前ビル,2080,福岡県福岡市博多区博多駅前１-19-3,ＪＲ鹿児島本線「博多」徒歩6分,58.38,2LDK,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74389163/,博多,ＪＲ鹿児島本線,6,1974-03-01,50
博多駅前ビル,2080,福岡県福岡市博多区博多駅前１,ＪＲ鹿児島本線「博多」徒歩4分,58.38,2LDK,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72261128/,博多,ＪＲ鹿児島本線,4,1974-03-01,50
博多駅前ビル,2080,福岡県福岡市博多区博多駅前１-19-3,ＪＲ鹿児島本線「博多」徒歩7分,61.57,3DK,1974年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74042221/,博多,ＪＲ鹿児島本線,7,1974-03-01,50
コープ野村平尾山荘　中古マンション,2090,福岡県福岡市中央区山荘通３-80,地下鉄七隈線「薬院大通」徒歩13分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73431696/,薬院大通,地下鉄七隈線,13,1978-07-01,46
コープ野村平尾山荘,2090,福岡県福岡市中央区山荘通３,地下鉄七隈線「薬院大通」徒歩13分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73700789/,薬院大通,地下鉄七隈線,13,1978-07-01,46
笹丘パーク・マンション,2090,福岡県福岡市中央区笹丘３-20-6,地下鉄七隈線「桜坂」徒歩42分,69.07,3LDK,1995年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74541085/,桜坂,地下鉄七隈線,42,1995-03-01,29
コープ野村平尾山荘,2090,福岡県福岡市中央区山荘通３,地下鉄七隈線「薬院大通」徒歩13分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73809756/,薬院大通,地下鉄七隈線,13,1978-07-01,46
笹丘パーク・マンション　中古マンション,2090,福岡県福岡市中央区笹丘３-20-6,地下鉄七隈線「六本松」徒歩28分,69.07,3LDK,1995年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72611381/,六本松,地下鉄七隈線,28,1995-03-01,29
コープ野村平尾山荘,2090,福岡県福岡市中央区山荘通３-80,地下鉄七隈線「薬院大通」徒歩14分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75006551/,薬院大通,地下鉄七隈線,14,1978-07-01,46
笹丘パーク・マンション,2090,福岡県福岡市中央区笹丘３,地下鉄七隈線「桜坂」徒歩35分,69.07,3LDK,1995年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74203871/,桜坂,地下鉄七隈線,35,1995-03-01,29
笹丘パーク・マンション,2090,福岡県福岡市中央区笹丘３,地下鉄七隈線「六本松」徒歩28分,69.07,3LDK,1995年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74135667/,六本松,地下鉄七隈線,28,1995-03-01,29
コープ野村平尾山荘,2090,福岡県福岡市中央区山荘通３,地下鉄七隈線「薬院大通」徒歩13分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74356437/,薬院大通,地下鉄七隈線,13,1978-07-01,46
笹丘パーク・マンション,2090,福岡県福岡市中央区笹丘３,地下鉄七隈線「六本松」徒歩28分,69.07,3LDK,1995年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74928746/,六本松,地下鉄七隈線,28,1995-03-01,29
コープ野村平尾山荘,2090,福岡県福岡市中央区山荘通３,地下鉄七隈線「薬院大通」徒歩13分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73750897/,薬院大通,地下鉄七隈線,13,1978-07-01,46
コアマンション植物園,2100,福岡県福岡市中央区小笹５,地下鉄七隈線「桜坂」徒歩10分,72.33,2LDK,1994年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74688676/,桜坂,地下鉄七隈線,10,1994-08-01,30
リーベスト小笹東棟,2150,福岡県福岡市中央区小笹４,地下鉄七隈線「桜坂」徒歩22分,69.3,3LDK,1996年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72392430/,桜坂,地下鉄七隈線,22,1996-03-01,28
チサンマンション博多５,2180,福岡県福岡市中央区薬院４,地下鉄七隈線「薬院大通」徒歩2分,66.57,3LDK,1974年4月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74697759/,薬院大通,地下鉄七隈線,2,1974-04-01,50
アドリーム小笹南,2180,福岡県福岡市城南区長尾２,地下鉄七隈線「桜坂」徒歩34分,92.25,4LDK,1994年8月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_72247300/,桜坂,地下鉄七隈線,34,1994-08-01,30
フォレックス桜坂,2180,福岡県福岡市中央区桜坂３,地下鉄七隈線「桜坂」徒歩7分,76.22,3LDK,1987年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72878025/,桜坂,地下鉄七隈線,7,1987-03-01,37
シティマンション薬院Ⅱ,2180,福岡県福岡市中央区大宮１-1-12,地下鉄七隈線「薬院」徒歩3分,48.6,2LDK,1985年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74245936/,薬院,地下鉄七隈線,3,1985-05-01,39
スワローハイツ山荘通,2180,福岡県福岡市中央区平尾４,地下鉄七隈線「薬院大通」徒歩14分,79.27,3LDK,1986年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_71893185/,薬院大通,地下鉄七隈線,14,1986-03-01,38
荒江サンハイツ,2180,福岡県福岡市早良区荒江２-6-8,地下鉄七隈線「別府」徒歩18分,73.34,3LDK,1977年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74969258/,別府,地下鉄七隈線,18,1977-05-01,47
ライオンズマンションマキシム萩の宮,2190,福岡県福岡市南区高宮１,西鉄天神大牟田線「薬院」徒歩23分,62.49,2LDK+S（納戸）,1981年3月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74405962/,薬院,西鉄天神大牟田線,23,1981-03-01,43
コープ野村平尾山荘,2190,福岡県福岡市中央区山荘通３-80,地下鉄七隈線「桜坂」徒歩14分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73885684/,桜坂,地下鉄七隈線,14,1978-07-01,46
東峰マンション大濠,2190,福岡県福岡市中央区鳥飼１,地下鉄七隈線「六本松」徒歩12分,72.9,2LDK,1977年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74259207/,六本松,地下鉄七隈線,12,1977-07-01,47
コープ野村平尾山荘,2190,福岡県福岡市中央区山荘通３,地下鉄七隈線「薬院大通」徒歩15分,73.65,3LDK,1978年7月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73597016/,薬院大通,地下鉄七隈線,15,1978-07-01,46
ライオンズマンション高宮第5,2198,福岡県福岡市南区高宮１-3-29,地下鉄七隈線「薬院」徒歩20分,61.44,3LDK,1981年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73885829/,薬院,地下鉄七隈線,20,1981-05-01,43
ライオンズマンション高宮第5,2198,福岡県福岡市南区高宮１,地下鉄七隈線「薬院大通」徒歩22分,61.44,3LDK,1981年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74323021/,薬院大通,地下鉄七隈線,22,1981-05-01,43
ライオンズマンション高宮第５,2198,福岡県福岡市南区高宮１,西鉄天神大牟田線「薬院」徒歩20分,65.16,3LDK,1981年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73814086/,薬院,西鉄天神大牟田線,20,1981-05-01,43
ライオンズマンション高宮第5,2198,福岡県福岡市南区高宮１,地下鉄七隈線「薬院」徒歩20分,65.16,3LDK,1981年5月,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73818457/,薬院,地下鉄七隈線,20,1981-05-01,43
